null_family,draw,statistic,value
lag_covariance_surrogate_features,618,lag_family_full_r2,0.2222133533383519
within_source_target_permutation,618,xi_star_r2,0.05869259999255938
within_source_target_permutation,619,lag_family_full_r2,0.5698747506689996
source_block_target_permutation,619,lag_family_full_r2,0.2143348805500207
lag_covariance_surrogate_features,619,lag_family_full_r2,0.057555289374005336
within_source_target_permutation,619,xi_star_r2,0.0052137424572681335
within_source_target_permutation,620,lag_family_full_r2,0.36674944338478577
source_block_target_permutation,620,lag_family_full_r2,0.33321399174481425
lag_covariance_surrogate_features,620,lag_family_full_r2,0.21419637182617135
within_source_target_permutation,620,xi_star_r2,0.019071180080428185
within_source_target_permutation,621,lag_family_full_r2,0.5230683234727886
source_block_target_permutation,621,lag_family_full_r2,0.36761883469738044
lag_covariance_surrogate_features,621,lag_family_full_r2,0.11180228894212463
within_source_target_permutation,621,xi_star_r2,0.0111233088085676
within_source_target_permutation,622,lag_family_full_r2,0.5835520875895983
source_block_target_permutation,622,lag_family_full_r2,0.4621585531290775
lag_covariance_surrogate_features,622,lag_family_full_r2,0.3229729350988938
within_source_target_permutation,622,xi_star_r2,0.01559356174308213
within_source_target_permutation,623,lag_family_full_r2,0.47973241405084477
source_block_target_permutation,623,lag_family_full_r2,0.23577019655809106
lag_covariance_surrogate_features,623,lag_family_full_r2,0.07260515568337744
within_source_target_permutation,623,xi_star_r2,0.03883509918324235
within_source_target_permutation,624,lag_family_full_r2,0.4922810540159678
source_block_target_permutation,624,lag_family_full_r2,0.505129952157841
lag_covariance_surrogate_features,624,lag_family_full_r2,0.12789942724824233
within_source_target_permutation,624,xi_star_r2,0.031414859570257136
within_source_target_permutation,625,lag_family_full_r2,0.4894246127518257
source_block_target_permutation,625,lag_family_full_r2,0.6419504210501015
lag_covariance_surrogate_features,625,lag_family_full_r2,0.21591881549038272
within_source_target_permutation,625,xi_star_r2,0.02700499434406689
within_source_target_permutation,626,lag_family_full_r2,0.47610652701342193
source_block_target_permutation,626,lag_family_full_r2,0.5117457145091474
lag_covariance_surrogate_features,626,lag_family_full_r2,0.15852909851799712
within_source_target_permutation,626,xi_star_r2,0.11736545581217483
within_source_target_permutation,627,lag_family_full_r2,0.39479025660051514
source_block_target_permutation,627,lag_family_full_r2,0.16673891128278984
lag_covariance_surrogate_features,627,lag_family_full_r2,0.1593159961991102
within_source_target_permutation,627,xi_star_r2,0.014245749697678445
within_source_target_permutation,628,lag_family_full_r2,0.5342954607008445
source_block_target_permutation,628,lag_family_full_r2,0.4897931523925074
lag_covariance_surrogate_features,628,lag_family_full_r2,0.07047081810126943
within_source_target_permutation,628,xi_star_r2,0.07311756104872547
within_source_target_permutation,629,lag_family_full_r2,0.5134476343453476
source_block_target_permutation,629,lag_family_full_r2,0.21801024225690857
lag_covariance_surrogate_features,629,lag_family_full_r2,0.15149663785094258
within_source_target_permutation,629,xi_star_r2,0.01824196767379538
within_source_target_permutation,630,lag_family_full_r2,0.4963741017584541
source_block_target_permutation,630,lag_family_full_r2,0.45500705519805007
lag_covariance_surrogate_features,630,lag_family_full_r2,0.13737628584150763
within_source_target_permutation,630,xi_star_r2,0.0076272354225896954
within_source_target_permutation,631,lag_family_full_r2,0.41511942235288335
source_block_target_permutation,631,lag_family_full_r2,0.25723228867181
lag_covariance_surrogate_features,631,lag_family_full_r2,0.06094342686242271
within_source_target_permutation,631,xi_star_r2,0.060355257064744317
within_source_target_permutation,632,lag_family_full_r2,0.4452424730008159
source_block_target_permutation,632,lag_family_full_r2,0.5795634335013742
lag_covariance_surrogate_features,632,lag_family_full_r2,0.22344806593374766
within_source_target_permutation,632,xi_star_r2,0.0011854009807534815
within_source_target_permutation,633,lag_family_full_r2,0.5475029024916086
source_block_target_permutation,633,lag_family_full_r2,0.2920809071789553
lag_covariance_surrogate_features,633,lag_family_full_r2,0.11728108806111692
within_source_target_permutation,633,xi_star_r2,0.022737313983418272
within_source_target_permutation,634,lag_family_full_r2,0.4471189296687883
source_block_target_permutation,634,lag_family_full_r2,0.3004427497174268
lag_covariance_surrogate_features,634,lag_family_full_r2,0.19433164634611377
within_source_target_permutation,634,xi_star_r2,0.0011291936685221549
within_source_target_permutation,635,lag_family_full_r2,0.5260307210703911
source_block_target_permutation,635,lag_family_full_r2,0.21277876553795805
lag_covariance_surrogate_features,635,lag_family_full_r2,0.16807338965281726
within_source_target_permutation,635,xi_star_r2,0.03210229132768494
within_source_target_permutation,636,lag_family_full_r2,0.46034587797878734
source_block_target_permutation,636,lag_family_full_r2,0.4704652458878258
lag_covariance_surrogate_features,636,lag_family_full_r2,0.17693414723739953
within_source_target_permutation,636,xi_star_r2,0.09600083812553617
within_source_target_permutation,637,lag_family_full_r2,0.556925949109747
source_block_target_permutation,637,lag_family_full_r2,0.4592369853761653
lag_covariance_surrogate_features,637,lag_family_full_r2,0.25724808716891123
within_source_target_permutation,637,xi_star_r2,0.025331470016335622
within_source_target_permutation,638,lag_family_full_r2,0.5475786855786462
source_block_target_permutation,638,lag_family_full_r2,0.2814571738723628
lag_covariance_surrogate_features,638,lag_family_full_r2,0.17624282305389394
within_source_target_permutation,638,xi_star_r2,0.05064492638454021
within_source_target_permutation,639,lag_family_full_r2,0.6257669446708016
source_block_target_permutation,639,lag_family_full_r2,0.301029556435251
lag_covariance_surrogate_features,639,lag_family_full_r2,0.07012656007689266
within_source_target_permutation,639,xi_star_r2,0.06706209604010738
within_source_target_permutation,640,lag_family_full_r2,0.5889338958319943
source_block_target_permutation,640,lag_family_full_r2,0.6751718383930034
lag_covariance_surrogate_features,640,lag_family_full_r2,0.2764306008391214
within_source_target_permutation,640,xi_star_r2,0.000659377684802176
within_source_target_permutation,641,lag_family_full_r2,0.5869227120157081
source_block_target_permutation,641,lag_family_full_r2,0.5236050668691633
lag_covariance_surrogate_features,641,lag_family_full_r2,0.06420443412860799
within_source_target_permutation,641,xi_star_r2,0.02531512830621485
within_source_target_permutation,642,lag_family_full_r2,0.5257679101633327
source_block_target_permutation,642,lag_family_full_r2,0.5435110308864446
lag_covariance_surrogate_features,642,lag_family_full_r2,0.17787279409428347
within_source_target_permutation,642,xi_star_r2,0.025270932366652787
within_source_target_permutation,643,lag_family_full_r2,0.6527119770103449
source_block_target_permutation,643,lag_family_full_r2,0.4953777752563966
lag_covariance_surrogate_features,643,lag_family_full_r2,0.3257381192413228
within_source_target_permutation,643,xi_star_r2,0.13767819188559116
within_source_target_permutation,644,lag_family_full_r2,0.4518597069794704
source_block_target_permutation,644,lag_family_full_r2,0.338229341405623
lag_covariance_surrogate_features,644,lag_family_full_r2,0.21965165140051712
within_source_target_permutation,644,xi_star_r2,0.006650898636134106
within_source_target_permutation,645,lag_family_full_r2,0.5306262355214322
source_block_target_permutation,645,lag_family_full_r2,0.38251381828792463
lag_covariance_surrogate_features,645,lag_family_full_r2,0.3259655296425136
within_source_target_permutation,645,xi_star_r2,0.06089658640138951
within_source_target_permutation,646,lag_family_full_r2,0.4768592481062215
source_block_target_permutation,646,lag_family_full_r2,0.45449438587224456
lag_covariance_surrogate_features,646,lag_family_full_r2,0.05620940819764719
within_source_target_permutation,646,xi_star_r2,0.03340187422851815
within_source_target_permutation,647,lag_family_full_r2,0.5567721543797409
source_block_target_permutation,647,lag_family_full_r2,0.40798030785132355
lag_covariance_surrogate_features,647,lag_family_full_r2,0.04293695158624533
within_source_target_permutation,647,xi_star_r2,0.025678643976059456
within_source_target_permutation,648,lag_family_full_r2,0.5264159408396543
source_block_target_permutation,648,lag_family_full_r2,0.301025789012509
lag_covariance_surrogate_features,648,lag_family_full_r2,0.12646841661115504
within_source_target_permutation,648,xi_star_r2,0.024799062949496187
within_source_target_permutation,649,lag_family_full_r2,0.5239670651306056
source_block_target_permutation,649,lag_family_full_r2,0.3276351585168571
lag_covariance_surrogate_features,649,lag_family_full_r2,0.42110859584431326
within_source_target_permutation,649,xi_star_r2,0.16978001011138089
within_source_target_permutation,650,lag_family_full_r2,0.4680255178172241
source_block_target_permutation,650,lag_family_full_r2,0.2462455293039837
lag_covariance_surrogate_features,650,lag_family_full_r2,0.16722170666754288
within_source_target_permutation,650,xi_star_r2,0.02700760092363741
within_source_target_permutation,651,lag_family_full_r2,0.43986641731056986
source_block_target_permutation,651,lag_family_full_r2,0.45943228638330535
lag_covariance_surrogate_features,651,lag_family_full_r2,0.11255753947408187
within_source_target_permutation,651,xi_star_r2,0.0559196554991761
within_source_target_permutation,652,lag_family_full_r2,0.5577702279492879
source_block_target_permutation,652,lag_family_full_r2,0.4394176090216163
lag_covariance_surrogate_features,652,lag_family_full_r2,0.1614090039475935
within_source_target_permutation,652,xi_star_r2,0.03982479068679201
within_source_target_permutation,653,lag_family_full_r2,0.7008239590539598
source_block_target_permutation,653,lag_family_full_r2,0.4255378931278956
lag_covariance_surrogate_features,653,lag_family_full_r2,0.0536390630140543
within_source_target_permutation,653,xi_star_r2,0.14163303253698312
within_source_target_permutation,654,lag_family_full_r2,0.4534993425186744
source_block_target_permutation,654,lag_family_full_r2,0.6660478903197986
lag_covariance_surrogate_features,654,lag_family_full_r2,0.13589594275798467
within_source_target_permutation,654,xi_star_r2,0.04989981837340551
within_source_target_permutation,655,lag_family_full_r2,0.5188963137209397
source_block_target_permutation,655,lag_family_full_r2,0.668311728332802
lag_covariance_surrogate_features,655,lag_family_full_r2,0.03744492659068177
within_source_target_permutation,655,xi_star_r2,0.008624426416489195
within_source_target_permutation,656,lag_family_full_r2,0.5345744780530196
source_block_target_permutation,656,lag_family_full_r2,0.21445162338474655
lag_covariance_surrogate_features,656,lag_family_full_r2,0.10804125296436473
within_source_target_permutation,656,xi_star_r2,0.0012382813493512224
within_source_target_permutation,657,lag_family_full_r2,0.3880971004429732
source_block_target_permutation,657,lag_family_full_r2,0.2758928049801216
lag_covariance_surrogate_features,657,lag_family_full_r2,0.15099615784764153
within_source_target_permutation,657,xi_star_r2,0.02058777131923517
within_source_target_permutation,658,lag_family_full_r2,0.5051640363051773
source_block_target_permutation,658,lag_family_full_r2,0.1548244655196518
lag_covariance_surrogate_features,658,lag_family_full_r2,0.1689233947733706
within_source_target_permutation,658,xi_star_r2,0.011395764174735423
within_source_target_permutation,659,lag_family_full_r2,0.44746213473275454
source_block_target_permutation,659,lag_family_full_r2,0.5906618094850854
lag_covariance_surrogate_features,659,lag_family_full_r2,0.15254991558001774
within_source_target_permutation,659,xi_star_r2,0.15404735933318525
within_source_target_permutation,660,lag_family_full_r2,0.6397693582838921
